"TIME","GEO","GEO_LABEL","UNIT","UNIT_LABEL","INDIC","INDIC_LABEL","Value"
"2007M09","US","United States","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","100.47"
"2007M09","US","United States","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","101.14"
"2007M09","JP","Japan","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","79.25"
"2007M09","JP","Japan","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","81.34"
"2007M09","AU","Australia","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","93.15"
"2007M09","AU","Australia","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","92.99"
"2007M09","BR","Brazil","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","83.38"
"2007M09","BR","Brazil","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","84.17"
"2007M09","CA","Canada","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","100.57"
"2007M09","CA","Canada","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","101.01"
"2007M09","CN","China including Hong Kong","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","90.08"
"2007M09","CN","China including Hong Kong","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","89.04"
"2007M09","HK","Hong Kong","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","101.44"
"2007M09","HK","Hong Kong","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","103.70"
"2007M09","KR","South Korea","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","122.30"
"2007M09","KR","South Korea","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","125.74"
"2007M09","MX","Mexico","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","104.63"
"2007M09","MX","Mexico","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","105.31"
"2007M09","NZ","New Zealand","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","101.09"
"2007M09","NZ","New Zealand","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","101.03"
"2007M09","RU","Russia","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","91.72"
"2007M09","RU","Russia","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","92.57"
"2007M10","EA19","Euro area (19 countries)","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","103.63"
"2007M10","EA19","Euro area (19 countries)","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","104.49"
"2007M10","EU28","European Union (current composition)","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","114.89"
"2007M10","EU28","European Union (current composition)","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","114.06"
"2007M10","BE","Belgium","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","99.08"
"2007M10","BE","Belgium","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","99.91"
"2007M10","BG","Bulgaria","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","91.72"
"2007M10","BG","Bulgaria","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","92.71"
"2007M10","CZ","Czechia","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","90.34"
"2007M10","CZ","Czechia","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","90.94"
"2007M10","DK","Denmark","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","98.96"
"2007M10","DK","Denmark","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","99.66"
"2007M10","DE","Germany (until 1990 former territory of the FRG)","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","103.01"
"2007M10","DE","Germany (until 1990 former territory of the FRG)","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","103.83"
"2007M10","EE","Estonia","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","95.78"
"2007M10","EE","Estonia","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","97.13"
"2007M10","IE","Ireland","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","106.21"
"2007M10","IE","Ireland","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","106.71"
"2007M10","EL","Greece","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","96.55"
"2007M10","EL","Greece","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","97.69"
"2007M10","ES","Spain","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","100.10"
"2007M10","ES","Spain","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","101.11"
"2007M10","FR","France","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","101.53"
"2007M10","FR","France","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","102.51"
"2007M10","HR","Croatia","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","97.39"
"2007M10","HR","Croatia","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","98.57"
"2007M10","IT","Italy","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","101.60"
"2007M10","IT","Italy","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","102.58"
"2007M10","CY","Cyprus","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","99.10"
"2007M10","CY","Cyprus","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","100.97"
"2007M10","LV","Latvia","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","94.16"
"2007M10","LV","Latvia","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","95.89"
"2007M10","LT","Lithuania","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","92.65"
"2007M10","LT","Lithuania","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","94.47"
"2007M10","LU","Luxembourg","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","98.42"
"2007M10","LU","Luxembourg","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","99.10"
"2007M10","HU","Hungary","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","101.36"
"2007M10","HU","Hungary","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","102.19"
"2007M10","MT","Malta","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","102.05"
"2007M10","MT","Malta","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","103.60"
"2007M10","NL","Netherlands","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","100.96"
"2007M10","NL","Netherlands","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","101.58"
"2007M10","AT","Austria","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","101.49"
"2007M10","AT","Austria","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","102.24"
"2007M10","PL","Poland","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","102.82"
"2007M10","PL","Poland","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","103.73"
"2007M10","PT","Portugal","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","102.45"
"2007M10","PT","Portugal","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","103.34"
"2007M10","RO","Romania","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","111.76"
"2007M10","RO","Romania","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","112.66"
"2007M10","SI","Slovenia","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","98.57"
"2007M10","SI","Slovenia","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","99.58"
"2007M10","SK","Slovakia","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","89.68"
"2007M10","SK","Slovakia","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","90.37"
"2007M10","FI","Finland","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","99.83"
"2007M10","FI","Finland","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","101.23"
"2007M10","SE","Sweden","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","103.76"
"2007M10","SE","Sweden","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","104.56"
"2007M10","UK","United Kingdom","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","122.98"
"2007M10","UK","United Kingdom","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","124.07"
"2007M10","NO","Norway","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","98.59"
"2007M10","NO","Norway","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","99.23"
"2007M10","CH","Switzerland","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","87.39"
"2007M10","CH","Switzerland","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","87.98"
"2007M10","TR","Turkey","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","98.17"
"2007M10","TR","Turkey","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","99.80"
"2007M10","US","United States","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","97.98"
"2007M10","US","United States","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","98.61"
"2007M10","JP","Japan","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","77.26"
"2007M10","JP","Japan","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","79.55"
"2007M10","AU","Australia","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","98.13"
"2007M10","AU","Australia","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","97.83"
"2007M10","BR","Brazil","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","86.83"
"2007M10","BR","Brazil","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","87.67"
"2007M10","CA","Canada","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","104.91"
"2007M10","CA","Canada","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","105.32"
"2007M10","CN","China including Hong Kong","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","89.50"
"2007M10","CN","China including Hong Kong","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","88.34"
"2007M10","HK","Hong Kong","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","101.97"
"2007M10","HK","Hong Kong","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","104.37"
"2007M10","KR","South Korea","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","122.54"
"2007M10","KR","South Korea","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","126.00"
"2007M10","MX","Mexico","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","106.32"
"2007M10","MX","Mexico","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","106.93"
"2007M10","NZ","New Zealand","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","105.03"
"2007M10","NZ","New Zealand","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","104.95"
"2007M10","RU","Russia","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","92.28"
"2007M10","RU","Russia","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","93.20"
"2007M11","EA19","Euro area (19 countries)","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","105.03"
"2007M11","EA19","Euro area (19 countries)","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","106.06"
"2007M11","EU28","European Union (current composition)","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","116.53"
"2007M11","EU28","European Union (current composition)","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","115.83"
"2007M11","BE","Belgium","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","100.00"
"2007M11","BE","Belgium","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","100.94"
"2007M11","BG","Bulgaria","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","93.32"
"2007M11","BG","Bulgaria","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","94.44"
"2007M11","CZ","Czechia","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","93.02"
"2007M11","CZ","Czechia","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","93.73"
"2007M11","DK","Denmark","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","100.00"
"2007M11","DK","Denmark","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","100.82"
"2007M11","DE","Germany (until 1990 former territory of the FRG)","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","103.74"
"2007M11","DE","Germany (until 1990 former territory of the FRG)","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","104.71"
"2007M11","EE","Estonia","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","97.00"
"2007M11","EE","Estonia","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","98.53"
"2007M11","IE","Ireland","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","107.40"
"2007M11","IE","Ireland","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","107.99"
"2007M11","EL","Greece","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","97.33"
"2007M11","EL","Greece","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","98.61"
"2007M11","ES","Spain","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","100.95"
"2007M11","ES","Spain","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","102.06"
"2007M11","FR","France","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","102.29"
"2007M11","FR","France","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","103.41"
"2007M11","HR","Croatia","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","98.01"
"2007M11","HR","Croatia","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","99.34"
"2007M11","IT","Italy","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","102.05"
"2007M11","IT","Italy","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","103.17"
"2007M11","CY","Cyprus","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","99.64"
"2007M11","CY","Cyprus","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","101.65"
"2007M11","LV","Latvia","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","95.63"
"2007M11","LV","Latvia","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","97.56"
"2007M11","LT","Lithuania","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","93.45"
"2007M11","LT","Lithuania","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","95.47"
"2007M11","LU","Luxembourg","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","98.79"
"2007M11","LU","Luxembourg","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","99.55"
"2007M11","HU","Hungary","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","100.26"
"2007M11","HU","Hungary","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","101.21"
"2007M11","MT","Malta","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","100.14"
"2007M11","MT","Malta","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","101.86"
"2007M11","NL","Netherlands","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","101.11"
"2007M11","NL","Netherlands","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","101.83"
"2007M11","AT","Austria","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","101.86"
"2007M11","AT","Austria","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","102.73"
"2007M11","PL","Poland","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","104.65"
"2007M11","PL","Poland","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","105.70"
"2007M11","PT","Portugal","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","102.75"
"2007M11","PT","Portugal","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","103.72"
"2007M11","RO","Romania","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","108.78"
"2007M11","RO","Romania","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","109.78"
"2007M11","SI","Slovenia","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","99.18"
"2007M11","SI","Slovenia","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","100.31"
"2007M11","SK","Slovakia","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","90.77"
"2007M11","SK","Slovakia","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","91.55"
"2007M11","FI","Finland","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","100.38"
"2007M11","FI","Finland","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","101.96"
"2007M11","SE","Sweden","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","103.40"
"2007M11","SE","Sweden","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","104.32"
"2007M11","UK","United Kingdom","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","121.22"
"2007M11","UK","United Kingdom","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","122.48"
"2007M11","NO","Norway","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","96.79"
"2007M11","NO","Norway","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","97.52"
"2007M11","CH","Switzerland","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","89.11"
"2007M11","CH","Switzerland","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","89.84"
"2007M11","TR","Turkey","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","97.91"
"2007M11","TR","Turkey","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","99.68"
"2007M11","US","United States","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","96.10"
"2007M11","US","United States","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","97.09"
"2007M11","JP","Japan","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","79.09"
"2007M11","JP","Japan","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","81.65"
"2007M11","AU","Australia","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","95.57"
"2007M11","AU","Australia","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","95.78"
"2007M11","BR","Brazil","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","87.04"
"2007M11","BR","Brazil","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","88.05"
"2007M11","CA","Canada","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","105.35"
"2007M11","CA","Canada","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","105.81"
"2007M11","CN","China including Hong Kong","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","89.17"
"2007M11","CN","China including Hong Kong","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","88.33"
"2007M11","HK","Hong Kong","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","99.65"
"2007M11","HK","Hong Kong","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","102.41"
"2007M11","KR","South Korea","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","118.96"
"2007M11","KR","South Korea","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","122.65"
"2007M11","MX","Mexico","I10","Index, 2010=100","REER37CPI","Real Effective Exchange Rate (deflator: consumer price indices - 37 trading partners)","105.48"
"2007M11","MX","Mexico","I10","Index, 2010=100","REER42CPI","Real Effective Exchange Rate (deflator: consumer price indices - 42 trading partners)","106.10"
